Marque,Modèle,Type de Carburant,Puissance Fiscale (CV),Puissance Moteur,Transmission,Consommation Urbaine (L/100 km),Consommation Autoroute (L/100 km),Consommation Mixte (L/100 km),Emissions CO2 (g/km),Catégorie de Véhicule,Cylindrée (L),Cylindres,masse orde marche min,masse orde marche max
ROVER,ROVER 25 3P VI CD,ES,9,107.0,M 5,10.4,5.8,7.5,179,,,,,
ROVER,ROVER 25 3P VI CG,ES,9,107.0,M 5,10.4,5.8,7.5,179,,,,,
ROVER,ROVER 25 5P VI CD,ES,9,107.0,M 5,10.4,5.8,7.5,179,,,,,
ROVER,ROVER 25 5P VI CG,ES,9,107.0,M 5,10.4,5.8,7.5,179,,,,,
SUZUKI,JIMNY CABRIOLET,ES,6,59.0,M 5,9.4,6.4,7.5,179,,,,,
CITROEN,XSARA 3P 1.6i BVA,ES,7,80.0,A 4,10.9,5.6,7.6,180,,,,,
CITROEN,XSARA 5P 1.6i BVA,ES,7,80.0,A 4,10.9,5.6,7.6,180,,,,,
CITROEN,XSARA BREAK 1.6i BVA,ES,7,80.0,A 4,10.9,5.6,7.6,180,,,,,
FORD,MONDEO 4P 1.8L,ES,7,81.0,M 5,10.9,5.5,7.5,180,,,,,
FORD,MONDEO 4P 1.8L,ES,7,81.0,M 5,10.9,5.5,7.5,180,,,,,
LADA-VAZ,LADA 110,ES,6,57.2,M 5,10.0,5.7,7.3,180,,,,,
LADA-VAZ,LADA 110 GPL,ES,/GP  5,56.0,M 5,10.0,5.7,7.3,180,,,,,
LADA-VAZ,LADA 111,ES,6,56.4,M 5,10.0,5.7,7.3,180,,,,,
LADA-VAZ,LADA 111 GPL,ES,/GP  5,56.0,M 5,10.0,5.7,7.3,180,,,,,
LADA-VAZ,LADA 112,ES,6,56.4,M 5,10.0,5.7,7.3,180,,,,,
LADA-VAZ,LADA 112 GPL,ES,/GP  5,56.0,M 5,10.0,5.7,7.3,180,,,,,
MERCEDES-BENZ,A 140 BVA,ES,6,60.0,A 5,10.2,5.8,7.5,180,,,,,
MERCEDES-BENZ,A 140 FAMILY BVA,ES,6,60.0,A 5,10.5,5.9,7.5,180,,,,,
MG,MGFTROPHY CD,ES,10,118.0,M 5,10.6,5.8,7.5,180,,,,,
MG,MGFTROPHY CG,ES,10,118.0,M 5,10.6,5.8,7.5,180,,,,,
NISSAN,ALMERA 3P 1.8L,ES,7,84.0,M 5,10.2,5.9,7.5,180,,,,,
NISSAN,ALMERA 3P 1.8L,ES,7,84.0,M 5,10.2,5.9,7.5,180,,,,,
NISSAN,ALMERA 5P 1.8L,ES,7,84.0,M 5,10.2,5.9,7.5,180,,,,,
NISSAN,ALMERA 5P 1.8L,ES,7,84.0,M 5,10.2,5.9,7.5,180,,,,,
OPEL,VECTRA BREAK 1.6L 16V,ES,7,74.0,M 5,10.2,6.0,7.5,180,,,,,
RENAULT,LAGUNA 1.8L 16v,ES,7,86.0,M 5,10.0,6.1,7.5,180,,,,,
RENAULT,SCENIC 1.8L 16v,ES,7,85.0,M 5,10.3,6.3,7.7,180,,,,,
SKODA,FABIA 1.4L 16V (75ch) BVA,ES,6,55.0,A 4,10.3,5.9,7.5,180,,,,,
VOLKSWAGEN,NEWBEETLE 1.6L,ES,7,75.0,M 5,10.3,5.9,7.5,180,,,,,
VOLKSWAGEN,POLO 1.4L 16S BVA,ES,6,55.0,A 4,10.3,5.9,7.5,180,,,,,
DAIHATSU,GRAN MOVE S ou X,ES,6,67.0,M 5,10.2,6.2,7.6,181,,,,,
FORD,FOCUS 4P 1.8L,ES,7,85.0,M 5,10.3,6.1,7.6,181,,,,,
FORD,FOCUS 5P 1.8L,ES,7,85.0,M 5,10.3,6.0,7.6,181,,,,,
FORD,FOCUS 5P 1.8L,ES,7,85.0,M 5,10.2,6.0,7.6,181,,,,,
FORD,FOCUS 5P 1.8L,ES,7,85.0,M 5,10.4,6.0,7.6,181,,,,,
FORD,FOCUS 5P 1.8L,ES,7,85.0,M 5,10.3,6.0,7.6,181,,,,,
FORD,FOCUS BREAK 1.8L,ES,7,85.0,M 5,10.4,6.0,7.6,181,,,,,
FORD,FOCUS BREAK 1.8L,ES,7,85.0,M 5,10.4,6.0,7.6,181,,,,,
FORD,FOCUS BREAK 1.8L,ES,7,85.0,M 5,10.5,6.0,7.6,181,,,,,
FORD,FOCUS BREAK 1.8L,ES,7,85.0,M 5,10.5,6.0,7.6,181,,,,,
FORD,FOCUS COUPE 1.8L,ES,7,85.0,M 5,10.3,6.0,7.6,181,,,,,
FORD,FOCUS COUPE 1.8L,ES,7,85.0,M 5,10.2,6.0,7.6,181,,,,,
FORD,FOCUS COUPE 1.8L,ES,7,85.0,M 5,10.4,6.0,7.6,181,,,,,
FORD,FOCUS COUPE 1.8L,ES,7,85.0,M 5,10.3,6.0,7.6,181,,,,,
MORGAN,373501800,ES,7,81.5,M 5,10.3,6.2,7.7,181,,,,,
MORGAN,373501800,ES,7,81.5,M 5,10.3,6.2,7.7,181,,,,,
MORGAN,373501800,ES,7,81.5,M 5,10.3,6.2,7.7,181,,,,,
MORGAN,37350TOURER,ES,7,81.5,M 5,10.3,6.2,7.7,181,,,,,
CITROEN,C51.8i,ES,7,85.0,M 5,10.6,6.0,7.7,182,,,,,
CITROEN,C51.8i,ES,7,85.0,M 5,10.6,6.0,7.7,182,,,,,
FORD,MONDEO 4P 1.8L,ES,7,81.0,M 5,11.0,5.6,7.6,182,,,,,
FORD,MONDEO 4P 1.8L,ES,7,81.0,M 5,11.0,5.6,7.6,182,,,,,
FORD,MONDEO 4P 1.8L,ES,7,81.0,M 5,11.0,5.6,7.6,182,,,,,
FORD,MONDEO 4P 1.8L,ES,7,81.0,M 5,11.0,5.6,7.6,182,,,,,
FORD,MONDEO 5P 1.8L,ES,7,81.0,M 5,11.0,5.6,7.6,182,,,,,
FORD,MONDEO 5P 1.8L,ES,7,81.0,M 5,11.0,5.6,7.6,182,,,,,
MG,MGF1800 CD,ES,8,88.0,M 5,10.8,5.8,7.6,182,,,,,
MG,MGF1800 CG,ES,8,88.0,M 5,10.8,5.8,7.6,182,,,,,
PEUGEOT,4061.8i 16V,ES,7,85.0,M 5,10.6,6.0,7.7,182,,,,,
SUZUKI,LIANA 1.6L 4WD,ES,7,76.0,M 5,9.3,6.3,7.4,182,,,,,
BMW,316ti COMPACT BVA,ES,7,85.0,A 5,10.4,6.0,7.6,183,,,,,
DAIHATSU,TERIOS II S ou X,ES,6,63.0,M 5,9.4,6.8,7.7,183,,,,,
FIAT,DOBLO 1.2L,ES,5,47.5,M 5,9.8,6.5,7.7,183,,,,,
FORD,FOCUS 5P 1.8L,ES,7,85.0,M 5,10.3,6.1,7.7,183,,,,,
FORD,FOCUS 5P 1.8L,ES,7,85.0,M 5,10.4,6.1,7.7,183,,,,,
FORD,FOCUS COUPE 1.8L,ES,7,85.0,M 5,10.3,6.1,7.7,183,,,,,
FORD,FOCUS COUPE 1.8L,ES,7,85.0,M 5,10.4,6.1,7.7,183,,,,,
HONDA,STREAM 1.7i ES,ES,8,92.0,M 5,9.9,6.5,7.7,183,,,,,
MAZDA,3231.6L,ES,7,72.0,M 5,9.8,6.4,7.7,183,,,,,
NISSAN,ALMERA 4P 1.8L,ES,7,84.0,M 5,10.4,6.0,7.6,183,,,,,
NISSAN,ALMERA 4P 1.8L,ES,7,84.0,M 5,10.4,6.0,7.6,183,,,,,
NISSAN,PRIMERA 5P 1.8L,ES,7,84.0,M 5,9.9,6.0,7.4,183,,,,,
NISSAN,PRIMERA BREAK 1.8L,ES,7,84.0,M 5,9.9,6.0,7.4,183,,,,,
PEUGEOT,206CC 1.6I 16S BVA,ES,7,80.0,A 4,10.6,6.0,7.7,183,,,,,
CITROEN,XSARA 3P 2.0i 16V,ES,8,100.0,M 5,11.4,5.6,7.7,184,,,,,
CITROEN,XSARA 5P 2.0i 16V,ES,8,100.0,M 5,11.4,5.6,7.7,184,,,,,
CITROEN,XSARA BREAK 2.0i 16V,ES,8,100.0,M 5,11.4,5.6,7.7,184,,,,,
FORD,FOCUS BREAK 1.8L,ES,7,85.0,M 5,10.4,6.1,7.7,184,,,,,
FORD,FOCUS BREAK 1.8L,ES,7,85.0,M 5,10.4,6.1,7.7,184,,,,,
FORD,FOCUS BREAK 1.8L,ES,7,85.0,M 5,10.4,6.1,7.7,184,,,,,
FORD,FOCUS BREAK 1.8L,ES,7,85.0,M 5,10.4,6.1,7.7,184,,,,,
MAZDA,6261.8L,ES,7,74.0,M 5,10.1,6.2,7.6,184,,,,,
MERCEDES-BENZ,A 160 BVA,ES,7,75.0,A 5,10.6,6.1,7.7,184,,,,,
MERCEDES-BENZ,A 160 FAMILY BVA,ES,7,75.0,A 5,10.8,6.0,7.7,184,,,,,
MERCEDES-BENZ,A 190 BOITE SPORT,ES,8,92.0,M 5,10.7,6.0,7.7,184,,,,,
MERCEDES-BENZ,A 190 BOITE SPORT,ES,8,92.0,M 5,10.7,6.0,7.7,184,,,,,
MERCEDES-BENZ,A 190 FAMILY BOITE SPORT,ES,8,92.0,M 5,10.4,6.1,7.7,184,,,,,
MERCEDES-BENZ,A 190 FAMILY BOITE SPORT,ES,8,92.0,M 5,10.4,6.1,7.7,184,,,,,
RENAULT,LAGUNA ESTATE 1.8L 16v,ES,7,86.0,M 5,10.1,6.3,7.7,184,,,,,
SUZUKI,JIMNY BERLINE,ES,6,60.0,M 5,9.5,6.8,7.8,184,,,,,
TOYOTA,AVENSIS 4P 2.0L,ES,9,110.0,M 5,10.6,6.1,7.7,184,,,,,
CITROEN,C5BREAK 2.0HPi,ES,9,103.0,M 5,10.4,6.2,7.7,185,,,,,
FORD,MONDEO 4P 1.8L,ES,8,92.0,M 5,11.1,5.7,7.7,185,,,,,
FORD,MONDEO 4P 1.8L,ES,8,92.0,M 5,11.1,5.7,7.7,185,,,,,
FORD,MONDEO BREAK 1.8L,ES,7,81.0,M 5,11.1,5.7,7.7,185,,,,,
FORD,MONDEO BREAK 1.8L,ES,7,81.0,M 5,11.1,5.7,7.7,185,,,,,
KIA,SEPHIA 4P,ES,6,65.0,M 5,10.5,6.3,7.9,185,,,,,
KIA,SHUMA 5P,ES,6,65.0,M 5,10.5,6.3,7.9,185,,,,,
OPEL,ASTRA 3P 1.6L 16V BVA CLIM,ES,7,74.0,A 4,10.6,6.0,7.7,185,,,,,
OPEL,ASTRA 5P 1.6L 16V BVA CLIM,ES,7,74.0,A 4,10.6,6.0,7.7,185,,,,,
PEUGEOT,2063P 2.0i 16S,ES,8,100.0,M 5,10.7,6.1,7.7,185,,,,,
PEUGEOT,2063P 2.0i 16S,ES,8,100.0,M 5,10.7,6.1,7.7,185,,,,,
PEUGEOT,3063P 1.6i BVA,ES,7,72.0,A 4,11.0,6.0,7.8,185,,,,,
PEUGEOT,3064P 1.6i BVA,ES,7,72.0,A 4,11.0,6.0,7.8,185,,,,,
PEUGEOT,3065P 1.6i BVA,ES,7,72.0,A 4,11.0,6.0,7.8,185,,,,,
PEUGEOT,306BREAK 1.6i BVA,ES,7,72.0,A 4,11.0,6.0,7.8,185,,,,,
PEUGEOT,406BREAK 2.0HPi,ES,9,103.0,M 5,10.4,6.2,7.7,185,,,,,
PEUGEOT,406FAMILIALE 2.0HPi,ES,9,103.0,M 5,10.4,6.2,7.7,185,,,,,
RENAULT,LAGUNA 2.0L IDE 16v,ES,9,103.0,M 5,10.4,6.1,7.7,185,,,,,
ROVER,ROVER 75 1800 CD,ES,8,88.0,M 5,10.7,6.0,7.8,185,,,,,
ROVER,ROVER 75 1800 CG,ES,8,88.0,M 5,10.7,6.0,7.8,185,,,,,
ROVER,ROVER 75 TOURER 1800 CD,ES,8,88.0,M 5,10.7,6.0,7.8,185,,,,,
ROVER,ROVER 75 TOURER 1800 CG,ES,8,88.0,M 5,10.7,6.0,7.8,185,,,,,
TOYOTA,CELICA COUPE 1.8L,ES,9,105.0,M 6,10.3,6.2,7.7,185,,,,,
VOLKSWAGEN,NEWBEETLE 1.6L,ES,7,75.0,M 5,10.5,6.0,7.7,185,,,,,
VOLKSWAGEN,PASSAT 1.6L,ES,7,75.0,M 5,10.7,6.0,7.7,185,,,,,
VOLKSWAGEN,PASSAT 1.6L,ES,7,75.0,M 5,10.7,6.0,7.7,185,,,,,
VOLVO,S401.6L,ES,7,80.0,M 5,11.1,6.0,7.9,185,,,,,
VOLVO,V401.6L,ES,7,80.0,M 5,11.1,6.0,7.9,185,,,,,
FORD,FOCUS 4P 1.6L BVA,ES,7,74.0,A 4,10.9,6.0,7.8,186,,,,,
FORD,FOCUS 4P 1.6L BVA,ES,7,74.0,A 4,10.9,6.0,7.8,186,,,,,
FORD,FOCUS BREAK 1.8L,ES,7,85.0,M 5,10.5,6.2,7.8,186,,,,,
FORD,FOCUS BREAK 1.8L,ES,7,85.0,M 5,10.5,6.2,7.8,186,,,,,
FORD,FOCUS BREAK 1.8L,ES,7,85.0,M 5,10.5,6.2,7.8,186,,,,,
FORD,FOCUS BREAK 1.8L,ES,7,85.0,M 5,10.5,6.2,7.8,186,,,,,
NISSAN,ALMERA TINO 1.8L,ES,7,84.0,M 5,10.3,6.3,7.8,186,,,,,
NISSAN,ALMERA TINO 1.8L,ES,7,84.0,M 5,10.3,6.3,7.8,186,,,,,
AUDI,A33P 1.8L (125ch),ES,8,92.0,M 5,10.6,6.2,7.8,187,,,,,
BMW,318Ci CABRIOLET,ES,9,105.0,M 5,10.7,6.0,7.7,187,,,,,
CITROEN,C5BREAK 1.8i,ES,7,85.0,M 5,10.8,6.2,7.9,187,,,,,
CITROEN,C5BREAK 1.8i,ES,7,85.0,M 5,10.8,6.2,7.9,187,,,,,
CITROEN,XSARA PICASSO 1.8i,ES,7,85.0,M 5,10.8,5.9,7.7,187,,,,,
FORD,MONDEO 4P 1.8L,ES,7,81.0,M 5,11.2,5.8,7.8,187,,,,,
FORD,MONDEO 4P 1.8L,ES,8,92.0,M 5,11.2,5.8,7.8,187,,,,,
FORD,MONDEO 4P 1.8L,ES,8,92.0,M 5,11.2,5.8,7.8,187,,,,,
FORD,MONDEO 5P 1.8L,ES,8,92.0,M 5,11.2,5.8,7.8,187,,,,,
FORD,MONDEO 5P 1.8L,ES,8,92.0,M 5,11.2,5.8,7.8,187,,,,,
OPEL,VECTRA 4P 1.8L 16V,ES,7,85.0,M 5,11.0,6.0,7.8,187,,,,,
OPEL,VECTRA 5P 1.8L 16V,ES,7,85.0,M 5,11.0,6.0,7.8,187,,,,,
OPEL,VECTRA BREAK 1.8L 16V,ES,7,85.0,M 5,10.8,6.0,7.8,187,,,,,
PEUGEOT,406BREAK 1.8i 16V,ES,7,85.0,M 5,10.8,6.2,7.9,187,,,,,
PEUGEOT,406FAMILIALE 1.8i 16V,ES,7,85.0,M 5,10.8,6.2,7.9,187,,,,,
SEAT,IBIZA 3P 1600 (100ch),ES,7,74.0,M 5,10.9,6.0,7.8,187,,,,,
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,ES,6,55.0,M 5,9.8,6.6,7.8,187,,,,,
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,ES,6,55.0,M 5,9.8,6.6,7.8,187,,,,,
VOLKSWAGEN,GOLF GTI,ES,9,110.0,M 5,10.6,6.1,7.8,187,,,,,
VOLKSWAGEN,PASSAT 1.6L,ES,7,75.0,M 5,10.8,6.1,7.8,187,,,,,
VOLKSWAGEN,PASSAT 1.6L,ES,7,75.0,M 5,10.8,6.1,7.8,187,,,,,
VOLVO,S401.8L,ES,7,85.0,M 5,11.3,6.0,8.0,187,,,,,
VOLVO,S401.8L GPL,ES,/GP  7,85.0,M 5,11.2,6.1,8.0,187,,,,,
VOLVO,V401.8L,ES,7,85.0,M 5,11.3,6.0,8.0,187,,,,,
VOLVO,V401.8L GPL,ES,/GP  7,85.0,M 5,11.2,6.1,8.0,187,,,,,
BMW,316i BERLINE,ES,7,77.0,M 5,11.4,5.8,7.9,188,,,,,
BMW,316i BERLINE,ES,7,77.0,M 5,11.4,5.8,7.9,188,,,,,
FORD,FOCUS 5P 1.6L BVA,ES,7,74.0,A 4,10.9,6.1,7.8,188,,,,,
FORD,FOCUS 5P 1.6L BVA,ES,7,74.0,A 4,10.9,6.1,7.8,188,,,,,
FORD,FOCUS COUPE 1.6L BVA,ES,7,74.0,A 4,10.9,6.1,7.8,188,,,,,
FORD,FOCUS COUPE 1.6L BVA,ES,7,74.0,A 4,10.9,6.1,7.8,188,,,,,
NISSAN,ALMERA 3P 1.8L BVA,ES,7,84.0,A 4,10.6,6.2,7.8,188,,,,,
NISSAN,ALMERA 3P 1.8L BVA,ES,7,84.0,A 4,10.6,6.2,7.8,188,,,,,
NISSAN,ALMERA 4P 1.8L BVA,ES,7,84.0,A 4,10.6,6.2,7.8,188,,,,,
NISSAN,ALMERA 4P 1.8L BVA,ES,7,84.0,A 4,10.6,6.2,7.8,188,,,,,
NISSAN,ALMERA 5P 1.8L BVA,ES,7,84.0,A 4,10.6,6.2,7.8,188,,,,,
NISSAN,ALMERA 5P 1.8L BVA,ES,7,84.0,A 4,10.6,6.2,7.8,188,,,,,
PEUGEOT,3073P 2.0i 16S,ES,9,100.0,M 5,10.9,6.2,7.9,188,,,,,
PEUGEOT,3075P 2.0i 16S,ES,9,100.0,M 5,10.9,6.2,7.9,188,,,,,
RENAULT,KANGOO 1.4L BVA PROACTIVE,ES,6,55.0,A 4,10.3,6.5,7.9,188,,,,,
BMW,Z31.9i ROADSTER,ES,8,85.0,M 5,11.5,5.9,7.9,189,,,,,
FORD,MONDEO 4P 1.8L,ES,7,81.0,M 5,11.3,5.9,7.9,189,,,,,
FORD,MONDEO 5P 1.8L,ES,7,81.0,M 5,11.3,5.9,7.9,189,,,,,
MG,MGFVVC CD,ES,9,107.0,M 5,11.3,5.9,7.9,189,,,,,
MG,MGFVVC CG,ES,9,107.0,M 5,11.3,5.9,7.9,189,,,,,
PEUGEOT,306CABRIOLET 1.6i BVA,ES,7,72.0,A 4,11.1,6.2,8.0,189,,,,,
PEUGEOT,3073P 1.6i 16S BVA,ES,7,80.0,A 4,10.9,6.2,7.9,189,,,,,
PEUGEOT,3075P 1.6i 16S BVA,ES,7,80.0,A 4,10.9,6.2,7.9,189,,,,,
SEAT,CUPRA 2P 1800 20V,ES,10,115.0,M 5,10.9,6.1,7.9,189,,,,,
SEAT,IBIZA 3P 1800 20V,ES,10,115.0,M 5,10.9,6.1,7.9,189,,,,,
SUZUKI,JIMNY BERLINE BVA,ES,6,60.0,A 4,10.4,6.7,8.1,189,,,,,
AUDI,A33P 1.8L (125ch),ES,8,92.0,M 5,10.7,6.3,7.9,190,,,,,
AUDI,A33P 1.8T (150ch),ES,9,110.0,M 5,10.7,6.2,7.9,190,,,,,
AUDI,A33P 1.8T (180ch),ES,11,132.0,M 5,10.7,6.3,7.9,190,,,,,
AUDI,A35P 1.8L (125ch),ES,8,92.0,M 5,10.7,6.3,7.9,190,,,,,
AUDI,A35P 1.8T (150ch),ES,9,110.0,M 5,10.7,6.2,7.9,190,,,,,
AUDI,A35P 1.8T (180ch),ES,11,132.0,M 5,10.7,6.3,7.9,190,,,,,
AUDI,A42.0L (130ch) MULTITRONIC,ES,8,96.0,V 0,10.9,6.2,7.9,190,,,,,
BMW,318Ci COUPE,ES,8,87.0,M 5,11.3,6.0,8.0,190,,,,,
BMW,318i BERLINE,ES,8,87.0,M 5,11.3,6.0,8.0,190,,,,,
FIAT,PALIO WEEKEND 1.6L 16V CLIM,ES,7,76.0,M 5,11.5,6.0,8.0,190,,,,,
FIAT,PALIO WEEKEND 1.6L 16V CLIM,ES,7,76.0,M 5,11.5,6.0,8.0,190,,,,,
FIAT,STILO 3P 1.8L (130ch) SPORT,ES,8,98.0,M 5,11.3,6.1,8.0,190,,,,,
FORD,MONDEO BREAK 1.8L,ES,8,92.0,M 5,11.3,5.9,7.9,190,,,,,
FORD,MONDEO BREAK 1.8L,ES,8,92.0,M 5,11.3,5.9,7.9,190,,,,,
KIA,SEPHIA 4P 1600,ES,7,74.6,M 5,10.7,6.5,8.0,190,,,,,
KIA,SHUMA 5P 1600,ES,7,74.6,M 5,10.7,6.5,8.0,190,,,,,
MERCEDES-BENZ,A 190 BVA,ES,8,92.0,A 5,11.0,6.1,7.9,190,,,,,
MERCEDES-BENZ,A 190 FAMILY BVA,ES,8,92.0,A 5,11.1,6.2,7.9,190,,,,,
OPEL,ASTRA 3P 1.8L 16V CLIM,ES,8,92.0,M 5,11.0,6.1,7.9,190,,,,,
OPEL,ASTRA 5P 1.8L 16V CLIM,ES,8,92.0,M 5,11.0,6.1,7.9,190,,,,,
OPEL,ASTRA BREAK 1.6L 16V BVA CLIM,ES,7,74.0,A 4,10.7,6.2,7.9,190,,,,,
OPEL,ASTRA COUPE 1.8L 16V,ES,8,92.0,M 5,11.0,6.1,7.9,190,,,,,
OPEL,CORSA 3P 1.4L 16V BVA CLIM,ES,6,66.0,A 4,11.2,6.0,7.9,190,,,,,
OPEL,CORSA 3P 1.8L 16V CLIM,ES,8,92.0,M 5,11.2,6.0,7.9,190,,,,,
OPEL,ZAFIRA 1.6L 16V,ES,7,74.0,M 5,10.3,6.5,7.9,190,,,,,
OPEL,ZAFIRA 1.6L 16V CLIM,ES,7,74.0,M 5,10.3,6.5,7.9,190,,,,,
RENAULT,LAGUNA ESTATE 2.0L IDE 16v,ES,9,103.0,M 5,10.5,6.4,7.9,190,,,,,
RENAULT,SCENIC 1.6L 16v BVA PROACTIVE,ES,7,79.0,A 4,11.0,6.2,7.9,190,,,,,
RENAULT,SCENIC 2.0L 16v,ES,9,101.5,M 5,10.8,6.4,8.0,190,,,,,
SEAT,CORDOBA 1600 (100ch),ES,7,74.0,M 5,11.0,6.1,7.9,190,,,,,
SEAT,CORDOBA 2P 1600 (100ch),ES,7,74.0,M 5,11.0,6.1,7.9,190,,,,,
SEAT,LEON (125ch),ES,8,92.0,M 5,10.7,6.3,7.8,190,,,,,
SEAT,TOLEDO 1.8L,ES,8,92.0,M 5,10.7,6.3,7.8,190,,,,,
SKODA,OCTAVIA 1.8T (150ch) L&K 1895,ES,9,110.0,M 5,10.7,6.2,7.9,190,,,,,
SKODA,OCTAVIA COMBI 1.8T (150ch) L&K 1895,ES,9,110.0,M 5,10.7,6.2,7.9,190,,,,,
VOLKSWAGEN,BORA 1.8T,ES,9,110.0,M 5,10.7,6.2,7.9,190,,,,,
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,ES,6,55.0,M 5,9.9,6.7,7.9,190,,,,,
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,ES,6,55.0,M 5,9.9,6.7,7.9,190,,,,,
VOLKSWAGEN,GOLF CABRIOLET 2.0L,ES,8,85.0,M 5,11.1,6.1,7.9,190,,,,,
VOLKSWAGEN,GOLF GTI,ES,9,110.0,M 5,10.7,6.2,7.9,190,,,,,
VOLKSWAGEN,GOLF GTI,ES,9,110.0,M 5,10.7,6.2,7.9,190,,,,,
VOLKSWAGEN,PASSAT 1.6L,ES,7,75.0,M 5,10.9,6.2,7.9,190,,,,,
VOLKSWAGEN,PASSAT 1.6L,ES,7,75.0,M 5,10.9,6.2,7.9,190,,,,,
VOLKSWAGEN,PASSAT BREAK 1.6L,ES,7,75.0,M 5,10.9,6.2,7.9,190,,,,,
VOLKSWAGEN,PASSAT BREAK 1.6L,ES,7,75.0,M 5,10.9,6.2,7.9,190,,,,,
BMW,318ti COMPACT,ES,9,105.0,A 5,11.0,6.1,7.9,191,,,,,
FORD,MONDEO 5P 1.8L,ES,8,92.0,M 5,11.5,5.8,7.9,191,,,,,
FORD,MONDEO 5P 1.8L,ES,8,92.0,M 5,11.5,5.8,7.9,191,,,,,
HYUNDAI,MATRIX 1.6L GLS,ES,7,76.0,M 5,10.3,6.6,8.0,191,,,,,
PEUGEOT,206CC 2.0i 16S,ES,9,100.0,M 5,11.2,6.2,8.0,191,,,,,
ALFA-ROMEO,1473P 1.6TS (105ch),ES,7,77.0,M 5,11.1,6.3,8.1,192,,,,,
ALFA-ROMEO,1475P 1.6TS (105ch),ES,7,77.0,M 5,11.1,6.3,8.1,192,,,,,
AUDI,A33P 1.6L (102ch) BVA,ES,7,75.0,A 4,11.2,6.2,8.0,192,,,,,
AUDI,A42.0L (130ch),ES,8,96.0,M 5,11.5,6.0,8.0,192,,,,,
AUDI,A42.0L (130ch) MULTITRONIC,ES,8,96.0,V 0,11.0,6.3,8.0,192,,,,,
FORD,FOCUS 4P 1.6L BVA,ES,7,74.0,A 4,11.2,6.2,8.0,192,,,,,
FORD,FOCUS 4P 1.6L BVA,ES,7,74.0,A 4,11.2,6.2,8.0,192,,,,,
FORD,FOCUS 5P 1.6L BVA,ES,7,74.0,A 4,11.2,6.2,8.0,192,,,,,
FORD,FOCUS 5P 1.6L BVA,ES,7,74.0,A 4,11.2,6.2,8.0,192,,,,,
FORD,FOCUS COUPE 1.6L BVA,ES,7,74.0,A 4,11.2,6.2,8.0,192,,,,,
FORD,FOCUS COUPE 1.6L BVA,ES,7,74.0,A 4,11.2,6.2,8.0,192,,,,,
FORD,MONDEO 4P 1.8L,ES,8,92.0,M 5,11.4,6.0,8.0,192,,,,,
FORD,MONDEO BREAK 1.8L,ES,7,81.0,M 5,11.4,6.0,8.0,192,,,,,
KIA,RIO4P BVA,ES,6,55.0,A 4,10.5,6.6,8.0,192,,,,,
KIA,RIO4P BVA,ES,6,55.0,A 4,10.5,6.6,8.0,192,,,,,
KIA,RIO5P BVA,ES,6,55.0,A 4,10.5,6.6,8.0,192,,,,,
KIA,RIO5P BVA,ES,6,55.0,A 4,10.5,6.6,8.0,192,,,,,
OPEL,CORSA 5P 1.4L 16V BVA CLIM,ES,6,66.0,A 4,11.3,6.1,8.0,192,,,,,
SEAT,CORDOBA VARIO 1600 (100ch),ES,7,74.0,M 5,11.1,6.2,8.0,192,,,,,
SKODA,OCTAVIA 2.0L (115ch) Elegance,ES,8,85.0,M 5,11.2,6.1,8.0,192,,,,,
SKODA,OCTAVIA COMBI 2.0L (115ch) Elegance,ES,8,85.0,M 5,11.2,6.1,8.0,192,,,,,
SKODA,OCTAVIA RS,ES,11,132.0,M 5,10.8,6.4,8.0,192,,,,,
TOYOTA,COROLLA 5P 1.6L G6 BVA,ES,7,81.0,A 4,10.7,6.5,8.0,192,,,,,
VOLKSWAGEN,BORA 1.8T,ES,9,110.0,M 5,10.8,6.3,8.0,192,,,,,
VOLKSWAGEN,BORA BREAK 1.8T,ES,9,110.0,M 5,10.8,6.3,8.0,192,,,,,
VOLKSWAGEN,CADDY COMBI (60ch) 5PL,ES,5,44.0,M 5,10.1,6.8,8.0,192,,,,,
VOLKSWAGEN,CADDY COMBI (60ch) 5PL,ES,5,44.0,M 5,10.1,6.8,8.0,192,,,,,
VOLKSWAGEN,GOLF 1.6L BVA,ES,7,75.0,A 4,11.2,6.2,8.0,192,,,,,
VOLKSWAGEN,GOLF 1.6L BVA,ES,7,75.0,A 4,11.2,6.2,8.0,192,,,,,
VOLKSWAGEN,GOLF GTI,ES,9,110.0,M 5,10.8,6.3,8.0,192,,,,,
VOLKSWAGEN,GOLF GTI,ES,9,110.0,M 5,10.8,6.3,8.0,192,,,,,
VOLKSWAGEN,PASSAT BREAK 1.6L,ES,7,75.0,M 5,11.0,6.3,8.0,192,,,,,
VOLKSWAGEN,PASSAT BREAK 1.6L,ES,7,75.0,M 5,11.0,6.3,8.0,192,,,,,
FORD,MONDEO 4P 2.0L,ES,9,107.0,M 5,11.6,5.9,8.0,193,,,,,
FORD,MONDEO 4P 2.0L,ES,9,107.0,M 5,11.6,5.9,8.0,193,,,,,
SUZUKI,GRAND VITARA 3P 1.6L,ES,7,69.0,M 5,10.0,6.8,8.0,193,,,,,
